testingType, system, assimilationMethod, observationInterval, stateError, timeError, RMSE, 
False,L63+time,EAKF,0.5,0.1,0.02,2.133133867249798,
False,L63+time,EAKF,0.5,0.1,0.02,2.0072201025246095,
False,L63+time,EAKF,0.5,0.1,0.02,2.4632991371137556,
False,L63+time,EAKF,0.5,0.1,0.021,2.5702658040836317,
False,L63+time,EAKF,0.5,0.1,0.021,1.8471699795024217,
False,L63+time,EAKF,0.5,0.1,0.021,2.156952797023586,
False,L63+time,EAKF,0.5,0.1,0.022,3.471772659043182,
False,L63+time,EAKF,0.5,0.1,0.022,2.077621936557879,
False,L63+time,EAKF,0.5,0.1,0.022,2.520031706214887,
False,L63+time,EAKF,0.5,0.1,0.023,3.592440747728087,
False,L63+time,EAKF,0.5,0.1,0.023,2.1444713771265516,
False,L63+time,EAKF,0.5,0.1,0.023,2.8370393786592794,
False,L63+time,EAKF,0.5,0.1,0.024,2.1350659272925405,
False,L63+time,EAKF,0.5,0.1,0.024,2.393715869744146,
False,L63+time,EAKF,0.5,0.1,0.024,3.54067762136747,
False,L63+time,EAKF,0.5,0.1,0.025,2.765417370005462,
False,L63+time,EAKF,0.5,0.1,0.025,3.182008103607369,
False,L63+time,EAKF,0.5,0.1,0.025,3.8046494852869226,
False,L63+time,EAKF,0.5,0.1,0.026000000000000002,3.2435580080731112,
False,L63+time,EAKF,0.5,0.1,0.026000000000000002,3.255486754199948,
False,L63+time,EAKF,0.5,0.1,0.026000000000000002,2.9129540114339965,
False,L63+time,EAKF,0.5,0.1,0.027,3.0394089408877183,
False,L63+time,EAKF,0.5,0.1,0.027,2.856908108584133,
False,L63+time,EAKF,0.5,0.1,0.027,3.1354356865355606,
False,L63+time,EAKF,0.5,0.1,0.028,2.5542350881785745,
False,L63+time,EAKF,0.5,0.1,0.028,3.1599329159486857,
False,L63+time,EAKF,0.5,0.1,0.028,2.9161909645513657,
False,L63+time,EAKF,0.5,0.1,0.029,3.1434805181213603,
False,L63+time,EAKF,0.5,0.1,0.029,2.6387591154364385,
False,L63+time,EAKF,0.5,0.1,0.029,3.008496824694964,
False,L63+time,EAKF,0.5,0.1,0.03,2.7233748764152113,
False,L63+time,EAKF,0.5,0.1,0.03,3.2175754291973844,
False,L63+time,EAKF,0.5,0.1,0.03,2.918126130076072,
False,L63+time,EAKF,0.5,0.1,0.031,3.0243048634731986,
False,L63+time,EAKF,0.5,0.1,0.031,3.0244241266064718,
False,L63+time,EAKF,0.5,0.1,0.031,2.7760877856929724,
False,L63+time,EAKF,0.5,0.1,0.032,2.988595532657936,
False,L63+time,EAKF,0.5,0.1,0.032,2.598077300602272,
False,L63+time,EAKF,0.5,0.1,0.032,2.6511930581824825,
False,L63+time,EAKF,0.5,0.1,0.033,2.816499104283631,
False,L63+time,EAKF,0.5,0.1,0.033,4.20004173553435,
False,L63+time,EAKF,0.5,0.1,0.033,3.141345142141648,
False,L63+time,EAKF,0.5,0.1,0.034,3.5647889035410967,
False,L63+time,EAKF,0.5,0.1,0.034,4.124978178337914,
False,L63+time,EAKF,0.5,0.1,0.034,2.977064811601555,
False,L63+time,EAKF,0.5,0.1,0.035,5.240063223948817,
False,L63+time,EAKF,0.5,0.1,0.035,3.4698362561420826,
False,L63+time,EAKF,0.5,0.1,0.035,3.7524607355034085,
False,L63+time,EAKF,0.5,0.1,0.036000000000000004,3.9201112731342334,
False,L63+time,EAKF,0.5,0.1,0.036000000000000004,3.0827926251132656,
False,L63+time,EAKF,0.5,0.1,0.036000000000000004,3.255469395699486,
False,L63+time,EAKF,0.5,0.1,0.037,2.687007696310607,
False,L63+time,EAKF,0.5,0.1,0.037,3.7244106717216368,
False,L63+time,EAKF,0.5,0.1,0.037,3.4577285289540556,
False,L63+time,EAKF,0.5,0.1,0.038,3.750293414839113,
False,L63+time,EAKF,0.5,0.1,0.038,4.537373288533369,
False,L63+time,EAKF,0.5,0.1,0.038,3.1215225682609247,
False,L63+time,EAKF,0.5,0.1,0.039,3.088110118071647,
False,L63+time,EAKF,0.5,0.1,0.039,3.7216629020424943,
False,L63+time,EAKF,0.5,0.1,0.039,3.5359172300208757,
False,L63+time,EAKF,0.5,0.1,0.04,3.734394225718493,
False,L63+time,EAKF,0.5,0.1,0.04,4.050914219488424,
False,L63+time,EAKF,0.5,0.1,0.04,4.0746653937711415,
False,L63+time,EAKF,0.5,0.1,0.041,4.037437747706406,
False,L63+time,EAKF,0.5,0.1,0.041,4.035914612571635,
False,L63+time,EAKF,0.5,0.1,0.041,5.263051705350758,
False,L63+time,EAKF,0.5,0.1,0.042,4.25791040243451,
False,L63+time,EAKF,0.5,0.1,0.042,3.957258613940454,
False,L63+time,EAKF,0.5,0.1,0.042,4.996003101347634,
False,L63+time,EAKF,0.5,0.1,0.043000000000000003,3.8465325519627003,
False,L63+time,EAKF,0.5,0.1,0.043000000000000003,3.3012277077603467,
False,L63+time,EAKF,0.5,0.1,0.043000000000000003,3.92320887826167,
False,L63+time,EAKF,0.5,0.1,0.044,4.609862675343008,
False,L63+time,EAKF,0.5,0.1,0.044,3.9963955728882814,
False,L63+time,EAKF,0.5,0.1,0.044,3.785232864376593,
False,L63+time,EAKF,0.5,0.1,0.045,6.222283860299066,
False,L63+time,EAKF,0.5,0.1,0.045,4.416350237502763,
False,L63+time,EAKF,0.5,0.1,0.045,4.353073814759271,
False,L63+time,EAKF,0.5,0.1,0.046,4.343565970403613,
False,L63+time,EAKF,0.5,0.1,0.046,4.589703914773186,
False,L63+time,EAKF,0.5,0.1,0.046,4.855039248963036,
False,L63+time,EAKF,0.5,0.1,0.047,4.263723142443067,
False,L63+time,EAKF,0.5,0.1,0.047,4.546894719071405,
False,L63+time,EAKF,0.5,0.1,0.047,4.489052100695719,
False,L63+time,EAKF,0.5,0.1,0.048,5.007788466365799,
False,L63+time,EAKF,0.5,0.1,0.048,4.240882404137757,
False,L63+time,EAKF,0.5,0.1,0.048,4.324594924189014,
False,L63+time,EAKF,0.5,0.1,0.049,4.2936465766031615,
False,L63+time,EAKF,0.5,0.1,0.049,4.784461360835579,
False,L63+time,EAKF,0.5,0.1,0.049,3.787889113184481,
